"flight_date","source","destination","price","currency","company","scrape_date"
"2023-07-26 20:55:00","IBZ","OPO",101.33,"EUR","EasyJet","2023-03-13"
"2023-07-26 21:00:00","BSL","LIS",152.05,"EUR","EasyJet","2023-03-05"
"2023-07-26 21:00:00","IBZ","NAP",99.68,"EUR","EasyJet","2023-03-05"
"2023-07-26 21:00:00","BSL","LIS",152.47,"EUR","EasyJet","2023-03-08"
"2023-07-26 21:00:00","BSL","LIS",154.24,"EUR","EasyJet","2023-03-11"
"2023-07-26 21:00:00","BSL","LIS",159.91,"EUR","EasyJet","2023-03-13"
"2023-07-26 21:35:00","NCE","BSL",31.05,"EUR","EasyJet","2023-03-08"
"2023-07-27 06:10:00","BSL","LIS",129.79,"EUR","EasyJet","2023-02-27"
"2023-07-27 06:10:00","BSL","LIS",152.05,"EUR","EasyJet","2023-03-05"
"2023-07-27 06:10:00","BSL","LIS",152.47,"EUR","EasyJet","2023-03-08"
"2023-07-27 06:10:00","BSL","LIS",154.24,"EUR","EasyJet","2023-03-11"
"2023-07-27 06:10:00","BSL","LIS",182.92,"EUR","EasyJet","2023-03-13"
"2023-07-27 06:15:00","OPO","BSL",55.99,"EUR","EasyJet","2023-02-27"
"2023-07-27 06:15:00","OPO","BSL",55.99,"EUR","EasyJet","2023-03-05"
"2023-07-27 06:15:00","OPO","BSL",58.49,"EUR","EasyJet","2023-03-08"
"2023-07-27 06:15:00","OPO","BSL",58.49,"EUR","EasyJet","2023-03-11"
"2023-07-27 06:15:00","OPO","BSL",58.49,"EUR","EasyJet","2023-03-13"
"2023-07-27 08:35:00","LIS","BSL",80.99,"EUR","EasyJet","2023-02-27"
"2023-07-27 08:35:00","LIS","BSL",80.99,"EUR","EasyJet","2023-03-05"
"2023-07-27 08:35:00","LIS","BSL",85.99,"EUR","EasyJet","2023-03-08"
"2023-07-27 08:35:00","LIS","BSL",85.99,"EUR","EasyJet","2023-03-11"
"2023-07-27 08:35:00","LIS","BSL",85.99,"EUR","EasyJet","2023-03-13"
"2023-07-27 10:15:00","BSL","OPO",175.12,"EUR","EasyJet","2023-02-27"
"2023-07-27 10:15:00","BSL","OPO",174.65,"EUR","EasyJet","2023-03-05"
"2023-07-27 10:15:00","BSL","OPO",137.35,"EUR","EasyJet","2023-03-08"
"2023-07-27 10:15:00","BSL","OPO",155.76,"EUR","EasyJet","2023-03-11"
"2023-07-27 10:15:00","BSL","OPO",156.33,"EUR","EasyJet","2023-03-13"
"2023-07-27 11:40:00","OTP","BSL",549,"RON","WizzAir","2023-03-11"
"2023-07-27 13:30:00","BSL","MAD",141.39,"EUR","EasyJet","2023-02-27"
"2023-07-27 13:30:00","BSL","MAD",141.16,"EUR","EasyJet","2023-03-05"
"2023-07-27 13:50:00","BSL","OTP",130.99,"CHF","WizzAir","2023-03-11"
"2023-07-27 15:35:00","GVA","OTP",221.99,"CHF","WizzAir","2023-03-08"
"2023-07-27 16:40:00","AMS","BSL",56.42,"EUR","EasyJet","2023-02-27"
"2023-07-27 16:40:00","AMS","BSL",56.42,"EUR","EasyJet","2023-03-05"
"2023-07-27 16:40:00","BSL","IBZ",64.14,"EUR","EasyJet","2023-03-05"
"2023-07-27 16:40:00","AMS","BSL",56.42,"EUR","EasyJet","2023-03-08"
"2023-07-27 16:40:00","BSL","IBZ",64.32,"EUR","EasyJet","2023-03-08"
"2023-07-27 16:40:00","BSL","IBZ",76.79,"EUR","EasyJet","2023-03-11"
"2023-07-27 16:40:00","AMS","BSL",55.42,"EUR","EasyJet","2023-03-13"
"2023-07-27 16:40:00","BSL","IBZ",77.07,"EUR","EasyJet","2023-03-13"
"2023-07-27 17:45:00","NCE","BSL",36.05,"EUR","EasyJet","2023-02-27"
"2023-07-27 17:45:00","NCE","BSL",36.05,"EUR","EasyJet","2023-03-05"
"2023-07-27 17:45:00","NCE","BSL",37.05,"EUR","EasyJet","2023-03-08"
"2023-07-27 17:45:00","NCE","BSL",37.05,"EUR","EasyJet","2023-03-11"
"2023-07-27 17:45:00","NCE","BSL",36.05,"EUR","EasyJet","2023-03-13"
"2023-07-27 19:15:00","IBZ","BSL",51.49,"EUR","EasyJet","2023-03-05"
"2023-07-27 19:15:00","IBZ","BSL",51.49,"EUR","EasyJet","2023-03-08"
"2023-07-27 19:15:00","IBZ","BSL",46.99,"EUR","EasyJet","2023-03-11"
"2023-07-27 19:15:00","IBZ","BSL",54.99,"EUR","EasyJet","2023-03-13"
"2023-07-27 19:25:00","BSL","NCE",56.76,"EUR","EasyJet","2023-02-27"
"2023-07-27 19:25:00","BSL","NCE",56.61,"EUR","EasyJet","2023-03-05"
"2023-07-27 19:25:00","BSL","NCE",56.77,"EUR","EasyJet","2023-03-08"
"2023-07-27 19:25:00","BSL","NCE",57.42,"EUR","EasyJet","2023-03-11"
"2023-07-27 19:25:00","BSL","NCE",60.19,"EUR","EasyJet","2023-03-13"
"2023-07-27 21:00:00","BSL","AMS",36.62,"EUR","EasyJet","2023-02-27"
"2023-07-27 21:00:00","BSL","AMS",36.52,"EUR","EasyJet","2023-03-05"
"2023-07-27 21:00:00","BSL","AMS",36.62,"EUR","EasyJet","2023-03-08"
"2023-07-27 21:00:00","BSL","AMS",37.04,"EUR","EasyJet","2023-03-11"
"2023-07-27 21:00:00","BSL","AMS",37.19,"EUR","EasyJet","2023-03-13"
"2023-07-28 06:10:00","BSL","AMS",49.21,"EUR","EasyJet","2023-02-27"
"2023-07-28 06:10:00","BSL","AMS",36.52,"EUR","EasyJet","2023-03-05"
"2023-07-28 06:10:00","BSL","AMS",36.62,"EUR","EasyJet","2023-03-08"
"2023-07-28 06:10:00","BSL","AMS",37.04,"EUR","EasyJet","2023-03-11"
"2023-07-28 06:10:00","BSL","AMS",37.19,"EUR","EasyJet","2023-03-13"
"2023-07-28 06:35:00","LIS","NCE",90.94,"EUR","EasyJet","2023-02-27"
"2023-07-28 06:35:00","LIS","NCE",94.24,"EUR","EasyJet","2023-03-05"
"2023-07-28 06:35:00","LIS","NCE",82.69,"EUR","EasyJet","2023-03-08"
"2023-07-28 06:35:00","LIS","NCE",89.29,"EUR","EasyJet","2023-03-11"
"2023-07-28 06:35:00","LIS","NCE",90.94,"EUR","EasyJet","2023-03-13"
"2023-07-28 07:00:00","OPO","BSL",74.99,"EUR","EasyJet","2023-02-27"
"2023-07-28 07:00:00","OPO","BSL",71.49,"EUR","EasyJet","2023-03-05"
"2023-07-28 07:00:00","OPO","BSL",71.49,"EUR","EasyJet","2023-03-08"
"2023-07-28 07:00:00","OPO","BSL",73.99,"EUR","EasyJet","2023-03-11"
"2023-07-28 07:00:00","OPO","BSL",73.99,"EUR","EasyJet","2023-03-13"
"2023-07-28 07:05:00","BSL","NAP",110.82,"EUR","EasyJet","2023-03-05"
"2023-07-28 11:10:00","BSL","OPO",298.52,"EUR","EasyJet","2023-02-27"
"2023-07-28 11:10:00","BSL","OPO",297.72,"EUR","EasyJet","2023-03-05"
"2023-07-28 11:10:00","BSL","OPO",298.53,"EUR","EasyJet","2023-03-08"
"2023-07-28 11:10:00","BSL","OPO",302,"EUR","EasyJet","2023-03-11"
"2023-07-28 11:10:00","BSL","OPO",303.09,"EUR","EasyJet","2023-03-13"
"2023-07-28 11:15:00","BSL","NCE",116.89,"EUR","EasyJet","2023-03-05"
"2023-07-28 11:15:00","BSL","NCE",102.1,"EUR","EasyJet","2023-03-08"
"2023-07-28 11:15:00","BSL","NCE",103.28,"EUR","EasyJet","2023-03-11"
"2023-07-28 11:15:00","BSL","NCE",103.66,"EUR","EasyJet","2023-03-13"
"2023-07-28 11:15:00","OTP","BSL",549,"RON","WizzAir","2023-03-11"
"2023-07-28 11:40:00","BSL","IBZ",96.79,"EUR","EasyJet","2023-03-05"
"2023-07-28 11:40:00","BSL","IBZ",168.64,"EUR","EasyJet","2023-03-08"
"2023-07-28 11:40:00","BSL","IBZ",113.68,"EUR","EasyJet","2023-03-08"
"2023-07-28 11:40:00","BSL","IBZ",170.09,"EUR","EasyJet","2023-03-11"
"2023-07-28 11:40:00","BSL","IBZ",115,"EUR","EasyJet","2023-03-11"
"2023-07-28 11:40:00","BSL","IBZ",170.55,"EUR","EasyJet","2023-03-13"
"2023-07-28 11:40:00","BSL","IBZ",115.43,"EUR","EasyJet","2023-03-13"
"2023-07-28 13:05:00","NCE","BSL",42.05,"EUR","EasyJet","2023-03-13"
"2023-07-28 13:25:00","BSL","OTP",176.99,"CHF","WizzAir","2023-03-11"
"2023-07-28 14:15:00","IBZ","BSL",123.49,"EUR","EasyJet","2023-03-05"
"2023-07-28 14:15:00","IBZ","BSL",123.49,"EUR","EasyJet","2023-03-08"
"2023-07-28 14:15:00","IBZ","BSL",123.49,"EUR","EasyJet","2023-03-11"
"2023-07-28 14:15:00","IBZ","BSL",123.49,"EUR","EasyJet","2023-03-13"
"2023-07-28 15:00:00","BSL","BOD",143.34,"EUR","EasyJet","2023-02-27"
"2023-07-28 15:00:00","BSL","BOD",151.04,"EUR","EasyJet","2023-02-27"
"2023-07-28 15:00:00","BSL","BOD",141.55,"EUR","EasyJet","2023-03-05"
"2023-07-28 15:00:00","BSL","BOD",170.15,"EUR","EasyJet","2023-03-05"
"2023-07-28 17:00:00","LIS","BSL",187.99,"EUR","EasyJet","2023-02-27"
"2023-07-28 17:00:00","LIS","BSL",136.49,"EUR","EasyJet","2023-03-05"
"2023-07-28 17:00:00","LIS","BSL",136.49,"EUR","EasyJet","2023-03-08"
"2023-07-28 17:00:00","LIS","BSL",136.49,"EUR","EasyJet","2023-03-11"
"2023-07-28 17:00:00","LIS","BSL",136.49,"EUR","EasyJet","2023-03-13"
"2023-07-28 19:00:00","AMS","BSL",57.42,"EUR","EasyJet","2023-02-27"
"2023-07-28 19:00:00","AMS","BSL",57.42,"EUR","EasyJet","2023-03-05"
"2023-07-28 19:00:00","AMS","BSL",55.42,"EUR","EasyJet","2023-03-08"
"2023-07-28 19:00:00","AMS","BSL",55.42,"EUR","EasyJet","2023-03-11"
"2023-07-28 19:00:00","AMS","BSL",58.92,"EUR","EasyJet","2023-03-13"
"2023-07-28 19:45:00","BSL","NCE",113.68,"EUR","EasyJet","2023-02-27"
"2023-07-28 19:45:00","BSL","NCE",131.96,"EUR","EasyJet","2023-03-05"
"2023-07-28 19:45:00","BSL","NCE",132.32,"EUR","EasyJet","2023-03-08"
"2023-07-28 19:45:00","BSL","NCE",133.85,"EUR","EasyJet","2023-03-11"
"2023-07-28 19:45:00","BSL","NCE",134.34,"EUR","EasyJet","2023-03-13"
"2023-07-28 20:45:00","BSL","AMS",61.8,"EUR","EasyJet","2023-02-27"
"2023-07-28 20:45:00","BSL","AMS",61.63,"EUR","EasyJet","2023-03-05"
"2023-07-28 20:45:00","BSL","AMS",61.8,"EUR","EasyJet","2023-03-08"
"2023-07-28 20:45:00","BSL","AMS",62.52,"EUR","EasyJet","2023-03-11"
"2023-07-28 20:45:00","BSL","AMS",75.55,"EUR","EasyJet","2023-03-13"
"2023-07-28 21:15:00","BSL","LIS",195.27,"EUR","EasyJet","2023-02-27"
"2023-07-28 21:15:00","BSL","LIS",194.74,"EUR","EasyJet","2023-03-05"
"2023-07-28 21:15:00","BSL","LIS",191.75,"EUR","EasyJet","2023-03-08"
"2023-07-28 21:15:00","BSL","LIS",193.98,"EUR","EasyJet","2023-03-11"
"2023-07-28 21:40:00","NCE","BSL",30.05,"EUR","EasyJet","2023-02-27"
"2023-07-28 21:40:00","NCE","BSL",33.55,"EUR","EasyJet","2023-03-05"
"2023-07-28 21:40:00","NCE","BSL",34.55,"EUR","EasyJet","2023-03-08"
"2023-07-28 21:40:00","NCE","BSL",34.55,"EUR","EasyJet","2023-03-11"
"2023-07-28 21:40:00","NCE","BSL",43.05,"EUR","EasyJet","2023-03-13"
"2023-07-29 06:05:00","BSL","NCE",71.87,"EUR","EasyJet","2023-02-27"
"2023-07-29 06:05:00","BSL","NCE",83.23,"EUR","EasyJet","2023-03-05"
"2023-07-29 06:05:00","BSL","NCE",83.46,"EUR","EasyJet","2023-03-08"
"2023-07-29 06:05:00","BSL","NCE",84.43,"EUR","EasyJet","2023-03-11"
"2023-07-29 06:05:00","BSL","NCE",134.34,"EUR","EasyJet","2023-03-13"
"2023-07-29 06:15:00","BSL","IBZ",111.86,"EUR","EasyJet","2023-03-05"
"2023-07-29 06:15:00","BSL","IBZ",114.69,"EUR","EasyJet","2023-03-08"
"2023-07-29 06:15:00","BSL","IBZ",116.02,"EUR","EasyJet","2023-03-11"
"2023-07-29 06:15:00","BSL","IBZ",116.45,"EUR","EasyJet","2023-03-13"
"2023-07-29 07:00:00","LIS","BSL",116.99,"EUR","EasyJet","2023-02-27"
"2023-07-29 07:00:00","OPO","BSL",110.99,"EUR","EasyJet","2023-02-27"
"2023-07-29 07:00:00","LIS","BSL",133.99,"EUR","EasyJet","2023-03-05"
"2023-07-29 07:00:00","OPO","BSL",92.99,"EUR","EasyJet","2023-03-05"
"2023-07-29 07:00:00","LIS","BSL",133.99,"EUR","EasyJet","2023-03-08"
"2023-07-29 07:00:00","OPO","BSL",92.99,"EUR","EasyJet","2023-03-08"
"2023-07-29 07:00:00","LIS","BSL",137.49,"EUR","EasyJet","2023-03-11"
"2023-07-29 07:00:00","OPO","BSL",92.99,"EUR","EasyJet","2023-03-11"
"2023-07-29 07:00:00","LIS","BSL",158.99,"EUR","EasyJet","2023-03-13"
"2023-07-29 07:00:00","OPO","BSL",95.49,"EUR","EasyJet","2023-03-13"
"2023-07-29 07:55:00","NCE","BSL",34.55,"EUR","EasyJet","2023-02-27"
"2023-07-29 07:55:00","NCE","BSL",36.05,"EUR","EasyJet","2023-03-05"
"2023-07-29 07:55:00","NCE","BSL",36.05,"EUR","EasyJet","2023-03-08"
"2023-07-29 07:55:00","NCE","BSL",36.05,"EUR","EasyJet","2023-03-11"
"2023-07-29 07:55:00","NCE","BSL",39.55,"EUR","EasyJet","2023-03-13"
"2023-07-29 08:50:00","IBZ","BSL",98.49,"EUR","EasyJet","2023-03-05"
"2023-07-29 08:50:00","IBZ","BSL",98.49,"EUR","EasyJet","2023-03-08"
"2023-07-29 08:50:00","IBZ","BSL",110.49,"EUR","EasyJet","2023-03-11"
"2023-07-29 08:50:00","IBZ","BSL",110.49,"EUR","EasyJet","2023-03-13"
"2023-07-29 11:15:00","BSL","LIS",224.48,"EUR","EasyJet","2023-02-27"
"2023-07-29 11:15:00","BSL","LIS",223.88,"EUR","EasyJet","2023-03-05"
"2023-07-29 11:15:00","BSL","LIS",228.02,"EUR","EasyJet","2023-03-08"
"2023-07-29 11:15:00","BSL","LIS",263.78,"EUR","EasyJet","2023-03-11"
"2023-07-29 11:15:00","BSL","LIS",264.74,"EUR","EasyJet","2023-03-13"
"2023-07-29 13:25:00","BSL","VCE",80.46,"EUR","EasyJet","2023-03-05"
"2023-07-29 15:55:00","GVA","OTP",161.99,"CHF","WizzAir","2023-03-08"
"2023-07-29 18:30:00","AMS","BSL",68.42,"EUR","EasyJet","2023-02-27"
"2023-07-29 18:30:00","AMS","BSL",69.42,"EUR","EasyJet","2023-03-05"
"2023-07-29 18:30:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-08"
"2023-07-29 18:30:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-11"
"2023-07-29 18:30:00","AMS","BSL",74.42,"EUR","EasyJet","2023-03-13"
"2023-07-29 20:30:00","BSL","AMS",44.17,"EUR","EasyJet","2023-02-27"
"2023-07-29 20:30:00","BSL","AMS",44.05,"EUR","EasyJet","2023-03-05"
"2023-07-29 20:30:00","BSL","AMS",44.17,"EUR","EasyJet","2023-03-08"
"2023-07-29 20:30:00","BSL","AMS",44.69,"EUR","EasyJet","2023-03-11"
"2023-07-29 20:30:00","BSL","AMS",44.86,"EUR","EasyJet","2023-03-13"
"2023-07-29 21:25:00","BSL","OPO",248.16,"EUR","EasyJet","2023-02-27"
"2023-07-29 21:25:00","BSL","OPO",247.49,"EUR","EasyJet","2023-03-05"
"2023-07-29 21:25:00","BSL","OPO",252.19,"EUR","EasyJet","2023-03-08"
"2023-07-29 21:25:00","BSL","OPO",255.12,"EUR","EasyJet","2023-03-11"
"2023-07-29 21:25:00","BSL","OPO",259.63,"EUR","EasyJet","2023-03-13"
"2023-07-30 06:00:00","OPO","BSL",132.99,"EUR","EasyJet","2023-02-27"
"2023-07-30 06:00:00","OPO","BSL",132.99,"EUR","EasyJet","2023-03-05"
"2023-07-30 06:00:00","OPO","BSL",145.99,"EUR","EasyJet","2023-03-08"
"2023-07-30 06:00:00","OPO","BSL",145.99,"EUR","EasyJet","2023-03-11"
"2023-07-30 06:00:00","OPO","BSL",145.99,"EUR","EasyJet","2023-03-13"
"2023-07-30 07:00:00","LIS","BSL",172.49,"EUR","EasyJet","2023-02-27"
"2023-07-30 07:00:00","LIS","BSL",172.49,"EUR","EasyJet","2023-03-05"
"2023-07-30 07:00:00","LIS","BSL",149.49,"EUR","EasyJet","2023-03-08"
"2023-07-30 07:00:00","LIS","BSL",149.49,"EUR","EasyJet","2023-03-11"
"2023-07-30 07:00:00","LIS","BSL",149.49,"EUR","EasyJet","2023-03-13"
"2023-07-30 07:10:00","MLA","OTP",65.37,"EUR","RyanAir","2023-02-27"
"2023-07-30 08:05:00","BSL","IBZ",59.12,"EUR","EasyJet","2023-03-05"
"2023-07-30 08:05:00","BSL","IBZ",58.28,"EUR","EasyJet","2023-03-08"
"2023-07-30 08:05:00","BSL","IBZ",58.95,"EUR","EasyJet","2023-03-11"
"2023-07-30 08:05:00","BSL","IBZ",59.17,"EUR","EasyJet","2023-03-13"
"2023-07-30 08:10:00","NCE","BSL",57.55,"EUR","EasyJet","2023-02-27"
"2023-07-30 08:10:00","NCE","BSL",57.55,"EUR","EasyJet","2023-03-05"
"2023-07-30 08:10:00","NCE","BSL",50.55,"EUR","EasyJet","2023-03-08"
"2023-07-30 08:10:00","NCE","BSL",50.55,"EUR","EasyJet","2023-03-11"
"2023-07-30 08:10:00","NCE","BSL",57.55,"EUR","EasyJet","2023-03-13"
"2023-07-30 09:30:00","BSL","PMI",229.36,"EUR","EasyJet","2023-03-05"
"2023-07-30 10:45:00","IBZ","BSL",220.99,"EUR","EasyJet","2023-03-05"
"2023-07-30 10:45:00","IBZ","BSL",220.99,"EUR","EasyJet","2023-03-08"
"2023-07-30 10:45:00","IBZ","BSL",220.99,"EUR","EasyJet","2023-03-11"
"2023-07-30 10:45:00","IBZ","BSL",215.99,"EUR","EasyJet","2023-03-13"
"2023-07-30 10:45:00","OTP","MLA",50.49,"EUR","RyanAir","2023-02-27"
"2023-07-30 11:15:00","BSL","LIS",224.48,"EUR","EasyJet","2023-02-27"
"2023-07-30 11:15:00","BSL","LIS",223.88,"EUR","EasyJet","2023-03-05"
"2023-07-30 11:15:00","BSL","LIS",228.02,"EUR","EasyJet","2023-03-08"
"2023-07-30 11:15:00","BSL","LIS",230.67,"EUR","EasyJet","2023-03-11"
"2023-07-30 11:15:00","BSL","LIS",248.38,"EUR","EasyJet","2023-03-13"
"2023-07-30 13:05:00","LIS","BOD",114.37,"EUR","EasyJet","2023-03-05"
"2023-07-30 13:45:00","LIS","MAD",123.88,"EUR","EasyJet","2023-02-27"
"2023-07-30 14:35:00","OTP","BSL",719,"RON","WizzAir","2023-03-11"
"2023-07-30 16:45:00","BSL","OTP",221.99,"CHF","WizzAir","2023-03-11"
"2023-07-30 17:55:00","BSL","MAD",164.41,"EUR","EasyJet","2023-02-27"
"2023-07-30 17:55:00","BSL","MAD",175.26,"EUR","EasyJet","2023-03-05"
"2023-07-30 18:05:00","AMS","BSL",56.42,"EUR","EasyJet","2023-02-27"
"2023-07-30 18:05:00","AMS","BSL",56.42,"EUR","EasyJet","2023-03-05"
"2023-07-30 18:05:00","AMS","BSL",57.42,"EUR","EasyJet","2023-03-08"
"2023-07-30 18:05:00","AMS","BSL",57.42,"EUR","EasyJet","2023-03-11"
"2023-07-30 18:45:00","AMS","BSL",58.92,"EUR","EasyJet","2023-03-13"
"2023-07-30 20:20:00","BSL","NCE",39.13,"EUR","EasyJet","2023-02-27"
"2023-07-30 20:20:00","BSL","NCE",35.51,"EUR","EasyJet","2023-03-05"
"2023-07-30 20:20:00","BSL","NCE",35.61,"EUR","EasyJet","2023-03-08"
"2023-07-30 20:20:00","BSL","NCE",36.02,"EUR","EasyJet","2023-03-11"
"2023-07-30 20:30:00","BSL","AMS",36.62,"EUR","EasyJet","2023-02-27"
"2023-07-30 20:30:00","BSL","AMS",36.52,"EUR","EasyJet","2023-03-05"
"2023-07-30 20:30:00","BSL","AMS",35.61,"EUR","EasyJet","2023-03-08"
"2023-07-30 20:30:00","BSL","AMS",36.02,"EUR","EasyJet","2023-03-11"
"2023-07-30 20:30:00","BSL","AMS",37.19,"EUR","EasyJet","2023-03-13"
"2023-07-30 21:05:00","BSL","OPO",204.34,"EUR","EasyJet","2023-02-27"
"2023-07-30 21:05:00","BSL","OPO",232.42,"EUR","EasyJet","2023-03-05"
"2023-07-30 21:05:00","BSL","OPO",265.79,"EUR","EasyJet","2023-03-08"
"2023-07-30 21:05:00","BSL","OPO",268.88,"EUR","EasyJet","2023-03-11"
"2023-07-30 21:05:00","BSL","OPO",269.86,"EUR","EasyJet","2023-03-13"
"2023-07-31 06:10:00","LIS","BSL",107.49,"EUR","EasyJet","2023-02-27"
"2023-07-31 06:10:00","LIS","BSL",107.49,"EUR","EasyJet","2023-03-08"
"2023-07-31 06:10:00","LIS","BSL",107.49,"EUR","EasyJet","2023-03-11"
"2023-07-31 06:10:00","LIS","BSL",109.99,"EUR","EasyJet","2023-03-13"
"2023-07-31 06:15:00","OPO","BSL",241.99,"EUR","EasyJet","2023-02-27"
"2023-07-31 06:15:00","OPO","BSL",214.49,"EUR","EasyJet","2023-03-08"
"2023-07-31 06:15:00","OPO","BSL",214.49,"EUR","EasyJet","2023-03-11"
"2023-07-31 06:15:00","OPO","BSL",214.49,"EUR","EasyJet","2023-03-13"
"2023-07-31 08:15:00","AMS","BSL",58.92,"EUR","EasyJet","2023-02-27"
"2023-07-31 08:15:00","AMS","BSL",58.92,"EUR","EasyJet","2023-03-08"
"2023-07-31 08:15:00","AMS","BSL",58.92,"EUR","EasyJet","2023-03-11"
"2023-07-31 08:15:00","AMS","BSL",58.92,"EUR","EasyJet","2023-03-13"
"2023-07-31 08:25:00","OPO","NTE",92.04,"EUR","EasyJet","2023-02-27"
"2023-07-31 10:15:00","BSL","OPO",235.56,"EUR","EasyJet","2023-02-27"
"2023-07-31 10:15:00","BSL","OPO",235.57,"EUR","EasyJet","2023-03-08"
"2023-07-31 10:15:00","BSL","OPO",238.31,"EUR","EasyJet","2023-03-11"
"2023-07-31 10:15:00","BSL","OPO",239.17,"EUR","EasyJet","2023-03-13"
"2023-07-31 10:30:00","BSL","LIS",224.48,"EUR","EasyJet","2023-02-27"
"2023-07-31 10:30:00","BSL","LIS",224.49,"EUR","EasyJet","2023-03-08"
"2023-07-31 10:30:00","BSL","LIS",227.1,"EUR","EasyJet","2023-03-11"
"2023-07-31 10:30:00","BSL","LIS",227.92,"EUR","EasyJet","2023-03-13"
"2023-07-31 11:15:00","OTP","BSL",599,"RON","WizzAir","2023-03-11"
"2023-07-31 13:25:00","BSL","OTP",191.99,"CHF","WizzAir","2023-03-11"
"2023-07-31 16:05:00","BSL","TLS",133.54,"EUR","EasyJet","2023-02-27"
"2023-07-31 16:05:00","BSL","TLS",130.79,"EUR","EasyJet","2023-02-27"
"2023-07-31 19:25:00","BSL","NCE",39.13,"EUR","EasyJet","2023-02-27"
"2023-07-31 19:25:00","BSL","NCE",39.14,"EUR","EasyJet","2023-03-08"
"2023-07-31 19:25:00","BSL","NCE",39.59,"EUR","EasyJet","2023-03-11"
"2023-07-31 19:25:00","BSL","NCE",39.73,"EUR","EasyJet","2023-03-13"
"2023-07-31 20:45:00","BSL","AMS",35.61,"EUR","EasyJet","2023-02-27"
"2023-07-31 20:45:00","BSL","AMS",35.61,"EUR","EasyJet","2023-03-08"
"2023-07-31 20:45:00","BSL","AMS",36.02,"EUR","EasyJet","2023-03-11"
"2023-07-31 20:45:00","BSL","AMS",36.17,"EUR","EasyJet","2023-03-13"
"2023-07-31 21:10:00","NCE","BSL",50.55,"EUR","EasyJet","2023-02-27"
"2023-07-31 21:10:00","NCE","BSL",51.55,"EUR","EasyJet","2023-03-08"
"2023-07-31 21:10:00","NCE","BSL",51.55,"EUR","EasyJet","2023-03-11"
"2023-07-31 21:10:00","NCE","BSL",51.55,"EUR","EasyJet","2023-03-13"
"2023-08-01 06:00:00","OPO","BSL",191.49,"EUR","EasyJet","2023-02-27"
"2023-08-01 06:00:00","OPO","BSL",168.99,"EUR","EasyJet","2023-03-08"
"2023-08-01 06:00:00","OPO","BSL",168.99,"EUR","EasyJet","2023-03-11"
"2023-08-01 06:00:00","OPO","BSL",168.99,"EUR","EasyJet","2023-03-13"
"2023-08-01 06:10:00","BSL","LIS",180.16,"EUR","EasyJet","2023-02-27"
"2023-08-01 06:10:00","BSL","LIS",179.67,"EUR","EasyJet","2023-03-05"
"2023-08-01 06:10:00","BSL","LIS",180.17,"EUR","EasyJet","2023-03-08"
"2023-08-01 06:10:00","BSL","LIS",182.26,"EUR","EasyJet","2023-03-11"
"2023-08-01 06:10:00","BSL","LIS",182.92,"EUR","EasyJet","2023-03-13"
"2023-08-01 07:10:00","BSL","IBZ",60.79,"EUR","EasyJet","2023-03-08"
"2023-08-01 07:10:00","BSL","IBZ",64.05,"EUR","EasyJet","2023-03-11"
"2023-08-01 07:10:00","BSL","IBZ",64.29,"EUR","EasyJet","2023-03-13"
"2023-08-01 07:30:00","OPO","NCE",98.09,"EUR","EasyJet","2023-02-27"
"2023-08-01 07:30:00","OPO","NCE",123.94,"EUR","EasyJet","2023-03-13"
"2023-08-01 08:35:00","LIS","BSL",131.49,"EUR","EasyJet","2023-02-27"
"2023-08-01 08:35:00","LIS","BSL",162.99,"EUR","EasyJet","2023-03-05"
"2023-08-01 08:35:00","LIS","BSL",162.99,"EUR","EasyJet","2023-03-08"
"2023-08-01 08:35:00","LIS","BSL",162.99,"EUR","EasyJet","2023-03-11"
"2023-08-01 08:35:00","LIS","BSL",162.99,"EUR","EasyJet","2023-03-13"
"2023-08-01 09:45:00","IBZ","BSL",185.99,"EUR","EasyJet","2023-03-08"
"2023-08-01 09:45:00","IBZ","BSL",185.99,"EUR","EasyJet","2023-03-11"
"2023-08-01 09:45:00","IBZ","BSL",182.49,"EUR","EasyJet","2023-03-13"
"2023-08-01 10:10:00","BSL","OPO",207.86,"EUR","EasyJet","2023-02-27"
"2023-08-01 10:10:00","BSL","OPO",240.61,"EUR","EasyJet","2023-03-08"
"2023-08-01 10:10:00","BSL","OPO",243.4,"EUR","EasyJet","2023-03-11"
"2023-08-01 10:10:00","BSL","OPO",244.29,"EUR","EasyJet","2023-03-13"
"2023-08-01 13:15:00","OPO","BOD",117.12,"EUR","EasyJet","2023-02-27"
"2023-08-01 13:35:00","NCE","BSL",46.55,"EUR","EasyJet","2023-03-05"
"2023-08-01 15:45:00","BSL","BOD",118.4,"EUR","EasyJet","2023-02-27"
"2023-08-01 15:45:00","BSL","BOD",122.72,"EUR","EasyJet","2023-03-05"
"2023-08-01 16:05:00","GVA","OTP",130.99,"CHF","WizzAir","2023-03-08"
"2023-08-01 17:45:00","NCE","BSL",57.55,"EUR","EasyJet","2023-03-05"
"2023-08-01 17:45:00","NCE","BSL",58.55,"EUR","EasyJet","2023-03-08"
"2023-08-01 17:45:00","NCE","BSL",58.55,"EUR","EasyJet","2023-03-11"
"2023-08-01 17:45:00","NCE","BSL",63.55,"EUR","EasyJet","2023-03-13"
